Place_TractID,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max
4159000-41005020900,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022206,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022208,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009803,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009903,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051010200,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030102,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030402,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030502,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030600,1920.0,0,2.0,53.1,0.0,1.0,0.087
4164900-41047001801,1920.0,0,2.0,53.1,0.0,1.0,0.087
4164900-41047002502,1920.0,0,2.0,53.1,0.0,1.0,0.087
4260000-42101008801,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101014800,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101036400,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101038100,2019.0,0,0.0,24.5,0.0,9.0,0.079
4260000-42101980000,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101980100,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101980200,2016.0,0,0.0,23.2,0.0,0.0,0.05
4261000-42003020300,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003101600,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120400,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120800,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003141000,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003241200,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003250700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003310300,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003561700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003980000,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003981800,1943.0,0,0.0,29.0,0.0,0.0,0.069
4652980-46103010903,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010401,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010404,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010406,2092.0,0,0.0,31.5,0.0,0.0,0.069
4714000-47065010413,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065010434,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065010902,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065011700,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093004606,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093004610,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005202,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005301,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005401,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005603,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005604,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005701,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005704,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005709,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005712,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005807,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093006104,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093006207,2118.0,0,0.0,20.6,0.0,0.0,0.07
4748000-47157004500,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157020622,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157021139,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157980100,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157980400,2132.0,0,0.0,16.4,0.0,2.0,0.071
4751560-47149040302,2118.0,0,0.0,20.6,0.0,0.0,0.07
4751560-47149040702,2118.0,0,0.0,20.6,0.0,0.0,0.07
4751560-47149040901,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037016000,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037017200,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037017701,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018601,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018602,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018700,2118.0,0,0.0,20.6,0.0,0.0,0.07
4801000-48253020101,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441012100,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441013000,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441013200,2263.0,0,0.0,18.0,0.0,6.0,0.079
4803000-48375013400,2263.0,0,0.0,18.0,0.0,6.0,0.079
4804000-48439111545,2263.0,0,0.0,18.0,0.0,6.0,0.079
4804000-48439113002,2170.0,0,0.0,25.2,0.0,4.0,0.082
4805000-48453001606,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001742,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001783,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001784,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001919,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002212,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002319,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002429,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002432,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48491020411,2146.0,0,1.0,46.3,0.0,4.0,0.08
4806128-48201253400,2209.0,0,1.0,36.5,0.0,3.0,0.081
4807000-48245011201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4807000-48245011400,2209.0,0,1.0,36.5,0.0,3.0,0.081
4810768-48061012200,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012505,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012506,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012609,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013206,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013207,2159.0,0,0.0,27.5,0.0,0.0,0.06
4813024-48113014002,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021627,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021637,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021638,2170.0,0,0.0,25.2,0.0,4.0,0.082
4815976-48041000202,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002010,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002011,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002014,2195.0,0,0.0,32.1,0.0,8.0,0.08
4817000-48355002900,2218.0,0,0.0,28.9,0.0,0.0,0.064
4817000-48355005802,2149.0,0,0.0,29.2,0.0,0.0,0.069
4819000-48085031804,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113001701,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113007826,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113013104,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113015900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016301,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016703,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113017003,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113017900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113018001,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113019900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48121021632,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020205,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020506,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121021409,2170.0,0,0.0,25.2,0.0,4.0,0.082
4822660-48215023511,2218.0,0,0.0,28.9,0.0,0.0,0.064
4824000-48141001203,2181.0,0,0.0,28.0,0.0,10.0,0.075
4824000-48141001700,2181.0,0,0.0,28.0,0.0,10.0,0.075
4827000-48439105006,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110401,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110500,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111008,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111016,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111301,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827684-48085030524,2170.0,0,0.0,25.2,0.0,4.0,0.082
4827684-48121021522,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48085032011,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113017808,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018130,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018403,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018802,2170.0,0,0.0,25.2,0.0,4.0,0.082
4830464-48113016523,2170.0,0,0.0,25.2,0.0,4.0,0.082
4830464-48439113116,2170.0,0,0.0,25.2,0.0,4.0,0.082
4835000-48157672400,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48157672900,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673003,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673102,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201222300,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201222401,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201231700,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201232403,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201232900,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233101,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233103,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201240400,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240701,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240702,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201241300,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250100,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250402,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250600,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250701,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250702,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250800,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251600,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251901,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201252200,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201252500,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201324000,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201350100,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201350601,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201412800,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201452600,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201454302,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201454400,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201454501,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201454502,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201454700,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201455200,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201455300,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201532501,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201532900,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201534001,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201534002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201534003,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201540100,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201540501,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201540602,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201541001,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201542400,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201543002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550301,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550302,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550401,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550402,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550500,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201551000,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201551400,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552101,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552800,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552900,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553001,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553200,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201980100,2195.0,0,0.0,32.1,0.0,8.0,0.08
4839148-48027023201,2263.0,0,0.0,18.0,0.0,6.0,0.079
4841464-48479001710,2218.0,0,0.0,28.9,0.0,0.0,0.064
4841980-48167720800,2210.0,0,0.0,32.1,0.0,6.0,0.078
4842508-48113014134,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48113020000,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48121021625,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48121021629,2170.0,0,0.0,25.2,0.0,4.0,0.082
4843888-48183010302,2170.0,0,0.0,25.2,0.0,4.0,0.082
4843888-48203020604,2170.0,0,0.0,25.2,0.0,4.0,0.082
4845000-48303000605,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845000-48303010200,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845000-48303010508,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845384-48215023504,2218.0,0,0.0,28.9,0.0,0.0,0.064
4845384-48215024105,2218.0,0,0.0,28.9,0.0,0.0,0.064
4847892-48113012302,2170.0,0,0.0,25.2,0.0,4.0,0.082
4847892-48113012500,2170.0,0,0.0,25.2,0.0,4.0,0.082
4847892-48113017003,2170.0,0,0.0,25.2,0.0,4.0,0.082
4847892-48113017202,2170.0,0,0.0,25.2,0.0,4.0,0.082
4847892-48113018129,2170.0,0,0.0,25.2,0.0,4.0,0.082
4847892-48257050206,2170.0,0,0.0,25.2,0.0,4.0,0.082
4848072-48329010109,2183.0,0,0.0,31.9,0.0,6.0,0.082
4848768-48215020504,2218.0,0,0.0,28.9,0.0,0.0,0.064
4848768-48215024109,2218.0,0,0.0,28.9,0.0,0.0,0.064
4848804-48157670700,2210.0,0,0.0,32.1,0.0,6.0,0.078
4848804-48157670800,2210.0,0,0.0,32.1,0.0,6.0,0.078
4848804-48157671300,2210.0,0,0.0,32.1,0.0,6.0,0.078
4848804-48157671800,2210.0,0,0.0,32.1,0.0,6.0,0.078
4848804-48157674502,2210.0,0,0.0,32.1,0.0,6.0,0.078
4853388-48135000300,2183.0,0,0.0,31.9,0.0,6.0,0.082
4856000-48201341301,2210.0,0,0.0,32.1,0.0,6.0,0.078
4856348-48157670700,2210.0,0,0.0,32.1,0.0,6.0,0.078
4856348-48201330800,2210.0,0,0.0,32.1,0.0,6.0,0.078
4861796-48085031900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4863500-48453001851,2146.0,0,1.0,46.3,0.0,4.0,0.08
4863500-48453001855,2146.0,0,1.0,46.3,0.0,4.0,0.08
4863500-48491020310,2146.0,0,1.0,46.3,0.0,4.0,0.08
4863500-48491020806,2146.0,0,1.0,46.3,0.0,4.0,0.08
4863500-48491021504,2146.0,0,1.0,46.3,0.0,4.0,0.08
4864472-48451001704,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029110900,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029120400,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029121501,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029121508,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029121907,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029131504,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029131506,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029131606,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029131802,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029141900,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029152100,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029171919,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029171922,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029172007,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029191701,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029191808,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029191809,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029980100,2146.0,0,1.0,46.3,0.0,4.0,0.08
4870808-48157674601,2210.0,0,0.0,32.1,0.0,6.0,0.078
4870808-48157674602,2210.0,0,0.0,32.1,0.0,6.0,0.078
4874144-48423001601,2170.0,0,0.0,25.2,0.0,4.0,0.082
4876000-48309001600,2263.0,0,0.0,18.0,0.0,6.0,0.079
4876000-48309001700,2263.0,0,0.0,18.0,0.0,6.0,0.079
4879000-48485011200,2263.0,0,0.0,18.0,0.0,6.0,0.079
4943660-49011125403,2309.0,0,4.0,54.8,0.0,13.0,0.079
4955980-49057210100,2309.0,0,4.0,54.8,0.0,13.0,0.079
4955980-49057210402,2309.0,0,4.0,54.8,0.0,13.0,0.079
4965330-49053270500,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035110300,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035111802,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035114500,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967440-49035110102,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967440-49035112503,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967440-49035112614,2291.0,0,9.0,59.0,0.0,19.0,0.083
4983470-49035113526,2291.0,0,9.0,59.0,0.0,19.0,0.083
4983470-49035113907,2291.0,0,9.0,59.0,0.0,19.0,0.083
5101000-51510200701,2348.0,0,0.0,16.8,0.0,0.0,0.069
5135000-51650011100,2348.0,0,0.0,16.8,0.0,0.0,0.069
5147672-51680000500,2348.0,0,0.0,16.8,0.0,0.0,0.069
5157000-51710006601,2348.0,0,0.0,16.8,0.0,0.0,0.069
5164000-51740980100,2348.0,0,0.0,16.8,0.0,0.0,0.069
5176432-51800075404,2348.0,0,0.0,16.8,0.0,0.0,0.069
5303180-53033029601,2401.0,0,6.0,56.8,0.0,0.0,0.052
5303180-53033029700,2401.0,0,6.0,56.8,0.0,0.0,0.052
5335275-53005011501,2401.0,0,6.0,56.8,0.0,0.0,0.052
5335415-53033028300,2401.0,0,6.0,56.8,0.0,0.0,0.052
5335415-53033029305,2401.0,0,6.0,56.8,0.0,0.0,0.052
5335415-53033029602,2401.0,0,6.0,56.8,0.0,0.0,0.052
5335415-53033031800,2401.0,0,6.0,56.8,0.0,0.0,0.052
5357745-53033026100,2401.0,0,6.0,56.8,0.0,0.0,0.052
5357745-53033031903,2401.0,0,6.0,56.8,0.0,0.0,0.052
5357745-53033031906,2401.0,0,6.0,56.8,0.0,0.0,0.052
5363000-53033026001,2401.0,0,6.0,56.8,0.0,0.0,0.052
5363000-53033026500,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367000-53063005000,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367000-53063011000,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367000-53063011202,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367000-53063012200,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367000-53063013401,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367167-53063010100,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367167-53063013201,2401.0,0,6.0,56.8,0.0,0.0,0.052
5367167-53063013401,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053061602,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053071601,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053071705,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053072310,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053940001,2401.0,0,6.0,56.8,0.0,0.0,0.052
5370000-53053940002,2401.0,0,6.0,56.8,0.0,0.0,0.052
5374060-53011041007,2401.0,0,6.0,56.8,0.0,0.0,0.052
5374060-53011041110,2401.0,0,6.0,56.8,0.0,0.0,0.052
5374060-53011041327,2401.0,0,6.0,56.8,0.0,0.0,0.052
5380010-53077001300,2401.0,0,6.0,56.8,0.0,0.0,0.052
5380010-53077002900,2401.0,0,6.0,56.8,0.0,0.0,0.052
5414600-54039011000,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039011401,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039012300,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039012800,2466.0,0,0.0,18.5,0.0,1.0,0.072
5502375-55087012901,2503.0,0,0.0,28.1,0.0,0.0,0.067
5502375-55087013300,2503.0,0,0.0,28.1,0.0,0.0,0.067
5531000-55009020100,2503.0,0,0.0,28.1,0.0,0.0,0.067
5531000-55009020704,2503.0,0,0.0,28.1,0.0,0.0,0.067
5531000-55009021302,2503.0,0,0.0,28.1,0.0,0.0,0.067
5539225-55059002602,2496.0,0,0.0,25.4,0.0,1.0,0.071
5539225-55059002700,2496.0,0,0.0,25.4,0.0,1.0,0.071
5548000-55025011000,2481.0,0,0.0,23.1,0.0,0.0,0.065
5553000-55079110100,2496.0,0,0.0,25.4,0.0,1.0,0.071
5553000-55079120202,2496.0,0,0.0,25.4,0.0,1.0,0.071
5553000-55079120400,2496.0,0,0.0,25.4,0.0,1.0,0.071
5566000-55101000100,2496.0,0,0.0,25.4,0.0,1.0,0.071
5566000-55101001504,2496.0,0,0.0,25.4,0.0,1.0,0.071
5566000-55101001505,2496.0,0,0.0,25.4,0.0,1.0,0.071
5584250-55133202902,2517.0,0,0.0,30.1,0.0,0.0,0.067
5584250-55133203804,2517.0,0,0.0,30.1,0.0,0.0,0.067
5613900-56021000402,2595.0,0,0.0,14.9,0.0,0.0,0.057
5613900-56021002000,2595.0,0,0.0,14.9,0.0,0.0,0.057
